,property_id,street,suburb,state,postcode,latitude,longitude,price,bedrooms,bathrooms,parking,property_type,carpark_flag,price_rent,coordinate,postcode_property_count
2824,14982246,5/87 federal drive,WYNDHAM VALE,VIC,3024,-37.8792267,144.627045,$350 Per Week!!,3,1,1,House,0,350.0,"[-37.8792267, 144.627045]",109
2859,16055213,2 cranwell way,WYNDHAM VALE,VIC,3024,-37.8903,144.607025,$385 per week,4,2,2,House,0,385.0,"[-37.8903, 144.607025]",109
2828,16066282,48 haines drive,WYNDHAM VALE,VIC,3024,-37.89224,144.610977,$420,4,2,2,House,0,420.0,"[-37.89224, 144.610977]",109
2888,16057885,22 narung way,WYNDHAM VALE,VIC,3024,-37.884697,144.612091,$370 per week,4,2,2,House,0,370.0,"[-37.884697, 144.612091]",109
2844,16076816,18 perceval place,MAMBOURIN,VIC,3024,-37.89136,144.5965,$380,3,2,1,House,0,380.0,"[-37.89136, 144.5965]",109
2813,16020208,"15 maryborough drive,",WYNDHAM VALE,VIC,3024,-37.8516464,144.590027,$400,4,2,2,House,0,400.0,"[-37.8516464, 144.590027]",109
2869,16039406,9 springwood terrace,MANOR LAKES,VIC,3024,-37.87122,144.5908,$355.00 Per Week,3,2,2,House,0,355.0,"[-37.87122, 144.5908]",109
2857,15091415,10 julep street,MANOR LAKES,VIC,3024,-37.8674965,144.582077,$430,4,2,2,House,0,430.0,"[-37.8674965, 144.582077]",109
2818,15922618,14 yard street,MAMBOURIN,VIC,3024,-37.89285,144.591522,$450 per week,4,2,2,House,0,450.0,"[-37.89285, 144.591522]",109
2887,16061653,97 kinglake drive,MANOR LAKES,VIC,3024,-37.87112,144.597046,$350.00 Per week,4,2,1,House,0,350.0,"[-37.87112, 144.597046]",109
2838,16036431,20 nettle street,MAMBOURIN,VIC,3024,-37.895565,144.590866,$380 per week,4,2,2,House,0,380.0,"[-37.895565, 144.590866]",109
2864,16048562,33 kakadu drive,WYNDHAM VALE,VIC,3024,-37.8638458,144.613632,$400,4,2,2,House,0,400.0,"[-37.8638458, 144.613632]",109
2867,16041895,33 merula drive,MAMBOURIN,VIC,3024,-37.896862,144.591782,$420.00 per week,4,2,2,House,0,420.0,"[-37.896862, 144.591782]",109
2910,16057505,28 brookside drive,WYNDHAM VALE,VIC,3024,-37.8525352,144.589264,$420,4,2,2,House,0,420.0,"[-37.8525352, 144.589264]",109
2819,15746213,48 ellimatta road,MAMBOURIN,VIC,3024,-37.8877945,144.599136,$410,4,2,2,House,0,410.0,"[-37.8877945, 144.599136]",109
2821,15399384,19 maryborough drive,WYNDHAM VALE,VIC,3024,-37.85159,144.589813,$370 Per Week pw,4,2,2,House,0,370.0,"[-37.85159, 144.589813]",109
2825,16069061,36 cloudburst avenue,WYNDHAM VALE,VIC,3024,-37.8679047,144.618362,$470 pw,4,2,2,House,0,470.0,"[-37.8679047, 144.618362]",109
2814,16016081,8 sedge street,MAMBOURIN,VIC,3024,-37.89391,144.593246,$380 per week,4,2,2,House,0,380.0,"[-37.89391, 144.593246]",109
2826,16068906,6 huron road,MANOR LAKES,VIC,3024,-37.8800049,144.595352,$420,4,2,2,House,0,420.0,"[-37.8800049, 144.595352]",109
2916,15273455,14 firecrest road,MANOR LAKES,VIC,3024,-37.86924,144.591919,$400,4,2,2,House,0,400.0,"[-37.86924, 144.591919]",109
2868,16040228,6 thrums road,MAMBOURIN,VIC,3024,-37.8948479,144.590149,$420,4,2,2,House,0,420.0,"[-37.8948479, 144.590149]",109
2863,16048630,40 northam street,MAMBOURIN,VIC,3024,-37.8896523,144.595123,$400,4,2,2,House,0,400.0,"[-37.8896523, 144.595123]",109
2817,15974891,62 eppalock drive,WYNDHAM VALE,VIC,3024,-37.8798981,144.608917,$390 pw,3,2,2,House,0,390.0,"[-37.8798981, 144.608917]",109
2866,16046438,21 field street,MANOR LAKES,VIC,3024,-37.8697243,144.602768,$450,4,2,2,House,0,450.0,"[-37.8697243, 144.602768]",109
2905,16070981,25 pelham crescent,WYNDHAM VALE,VIC,3024,-37.88333,144.621429,$370,3,2,2,House,0,370.0,"[-37.88333, 144.621429]",109
2827,16068650,70 tathra road,WYNDHAM VALE,VIC,3024,-37.8750534,144.625809,$410,4,2,2,House,0,410.0,"[-37.8750534, 144.625809]",109
2860,16055125,1/3 eliza grove,WYNDHAM VALE,VIC,3024,-37.8826,144.627121,$345 per week,3,2,1,House,0,345.0,"[-37.8826, 144.627121]",109
2862,16048793,90 kinglake drive,MANOR LAKES,VIC,3024,-37.8701935,144.596573,$390 per week,4,2,2,House,0,390.0,"[-37.8701935, 144.596573]",109
2847,16072192,"9 smile crescent, lot 451",WYNDHAM VALE,VIC,3024,-37.85163,144.591354,$400 weekly,4,2,2,House,0,400.0,"[-37.85163, 144.591354]",109
2894,15101942,71 callaway street,WYNDHAM VALE,VIC,3024,-37.887207,144.596512,$425 per week,4,2,2,House,0,425.0,"[-37.887207, 144.596512]",109
2850,16009465,17 perivale crescent,WYNDHAM VALE,VIC,3024,-37.8444328,144.593338,$440,5,2,2,House,0,440.0,"[-37.8444328, 144.593338]",109
2841,14884437,37 burswood drive,WYNDHAM VALE,VIC,3024,-37.8845749,144.610382,$370,3,2,1,House,0,370.0,"[-37.8845749, 144.610382]",109
2878,16072578,14 intervale drive,WYNDHAM VALE,VIC,3024,-37.8950539,144.624634,$315 per week/$1369 PCM,3,1,0,House,0,315.0,"[-37.8950539, 144.624634]",109
2908,16062514,30 charlotte crescent,WYNDHAM VALE,VIC,3024,-37.8811226,144.624,$360 per week,3,1,2,House,0,360.0,"[-37.8811226, 144.624]",109
2853,15479929,22 davidson street,WYNDHAM VALE,VIC,3024,-37.8709068,144.620361,$400.00 Per Week,4,2,2,House,0,400.0,"[-37.8709068, 144.620361]",109
2852,15979494,26 arrowhead street,MANOR LAKES,VIC,3024,-37.8724136,144.598587,$400.00,4,2,2,House,0,400.0,"[-37.8724136, 144.598587]",109
2913,16037111,26 lansell road,WYNDHAM VALE,VIC,3024,-37.88921,144.6177,$355 pw,4,2,4,House,0,355.0,"[-37.88921, 144.6177]",109
2902,16073905,18 brittle street,WYNDHAM VALE,VIC,3024,-37.86612,144.592712,$395 PER WEEK,4,2,2,House,0,395.0,"[-37.86612, 144.592712]",109
2811,16031844,37 ruthven way,MAMBOURIN,VIC,3024,-37.88982,144.5937,$420 weekly,4,2,2,House,0,420.0,"[-37.88982, 144.5937]",109
2846,16072458,15 firecrest road,MANOR LAKES,VIC,3024,-37.86961,144.591034,$410,4,2,2,House,0,410.0,"[-37.86961, 144.591034]",109
2829,16065758,22/4 nepean court,WYNDHAM VALE,VIC,3024,-37.8912659,144.630783,$350 per week,3,1,1,Townhouse,0,350.0,"[-37.8912659, 144.630783]",109
2809,16034203,792 armstrong road,WYNDHAM VALE,VIC,3024,-37.8777275,144.608536,$400,3,2,2,House,0,400.0,"[-37.8777275, 144.608536]",109
2836,16042003,19 papas view,WYNDHAM VALE,VIC,3024,-37.8480873,144.5905,$370 weekly,4,2,2,House,0,370.0,"[-37.8480873, 144.5905]",109
2879,16072418,9 marmalade road,MANOR LAKES,VIC,3024,-37.866806,144.5813,$410 per Week,4,2,2,House,0,410.0,"[-37.866806, 144.5813]",109
2832,16063556,14 lady penryhn avenue,WYNDHAM VALE,VIC,3024,-37.8815422,144.628067,$390,3,2,2,House,0,390.0,"[-37.8815422, 144.628067]",109
2898,16078923,2/13 bellinger crescent,WYNDHAM VALE,VIC,3024,-37.88218,144.6295,$350,3,2,3,Apartment / Unit / Flat,0,350.0,"[-37.88218, 144.6295]",109
2830,16064649,6 intervale drive,WYNDHAM VALE,VIC,3024,-37.8948555,144.623962,$360 per week,4,1,1,House,0,360.0,"[-37.8948555, 144.623962]",109
2810,16033124,8 thornton grove,WYNDHAM VALE,VIC,3024,-37.8482857,144.595245,$400,4,2,2,House,0,400.0,"[-37.8482857, 144.595245]",109
2871,16032694,3 cloudburst avenue,WYNDHAM VALE,VIC,3024,-37.868103,144.615646,$440 Per Week,5,3,2,House,0,440.0,"[-37.868103, 144.615646]",109
2822,15132218,42 cloudburst avenue,WYNDHAM VALE,VIC,3024,-37.8678932,144.618362,$370 pw,4,2,2,House,0,370.0,"[-37.8678932, 144.618362]",109
2877,14202184,23 dajarra avenue,WYNDHAM VALE,VIC,3024,-37.8633766,144.612686,$370.00 per week,4,2,2,House,0,370.0,"[-37.8633766, 144.612686]",109
2904,16071680,48 brougham avenue,WYNDHAM VALE,VIC,3024,-37.89776,144.6174,$380 per week,3,2,2,House,0,380.0,"[-37.89776, 144.6174]",109
10552,12184890,8 gadsden street,ALTONA NORTH,VIC,3025,-37.82763,144.837936,$450,3,1,1,House,0,450.0,"[-37.82763, 144.837936]",36
10548,15138372,2/21 mahon avenue,ALTONA NORTH,VIC,3025,-37.8295021,144.850647,$545,3,2,2,House,0,545.0,"[-37.8295021, 144.850647]",36
10554,16079618,73 sixth avenue,ALTONA NORTH,VIC,3025,-37.83904,144.84874,$460.00,3,1,2,House,0,460.0,"[-37.83904, 144.84874]",36
10568,16029160,41 ginifer avenue,ALTONA NORTH,VIC,3025,-37.8366165,144.8431,$650 Per Week,4,2,1,Townhouse,0,650.0,"[-37.8366165, 144.8431]",36
10569,16012141,11 knapp street,ALTONA NORTH,VIC,3025,-37.8285446,144.834641,$460 per week,3,2,2,House,0,460.0,"[-37.8285446, 144.834641]",36
10573,14318951,42a the broadway,ALTONA NORTH,VIC,3025,-37.833,144.86142,$560 per week,3,2,1,House,0,560.0,"[-37.833, 144.86142]",36
10550,14661131,70 macdonald avenue,ALTONA NORTH,VIC,3025,-37.83269,144.858536,$500 per week,3,1,1,Townhouse,0,500.0,"[-37.83269, 144.858536]",36
10546,15815334,114 mcintosh road,ALTONA NORTH,VIC,3025,-37.8439369,144.849854,$400,3,1,2,House,0,400.0,"[-37.8439369, 144.849854]",36
10539,16040625,5 farrington avenue,ALTONA NORTH,VIC,3025,-37.8381844,144.862076,$600,3,2,2,House,0,600.0,"[-37.8381844, 144.862076]",36
10545,15856939,55a seventh ave,ALTONA NORTH,VIC,3025,-37.8408356,144.847534,$350,3,1,1,House,0,350.0,"[-37.8408356, 144.847534]",36
10558,16059531,181a millers road,ALTONA NORTH,VIC,3025,-37.83345,144.848145,$550,3,3,2,House,0,550.0,"[-37.83345, 144.848145]",36
10549,15019414,18 cyclamen avenue,ALTONA NORTH,VIC,3025,-37.8284454,144.854874,$420,3,1,1,House,0,420.0,"[-37.8284454, 144.854874]",36
10555,16076292,114a seventh avenue,ALTONA NORTH,VIC,3025,-37.835434,144.849014,$585 Per Week,3,2,2,Townhouse,0,585.0,"[-37.835434, 144.849014]",36
10562,16056110,4/185 millers road,ALTONA NORTH,VIC,3025,-37.83371,144.848236,$460,2,2,1,House,0,460.0,"[-37.83371, 144.848236]",36
10565,16046037,11 carthy street,ALTONA NORTH,VIC,3025,-37.8287048,144.837418,$460.00,3,1,2,House,0,460.0,"[-37.8287048, 144.837418]",36
10561,16056448,31a knapp st,ALTONA NORTH,VIC,3025,-37.8270645,144.8349,$750 weekly,3,3,2,Townhouse,0,750.0,"[-37.8270645, 144.8349]",36
10540,16034321,108b fifth avenue,ALTONA NORTH,VIC,3025,-37.8337,144.851135,$530 per week,3,2,1,House,0,530.0,"[-37.8337, 144.851135]",36
10544,15922509,59 irwin ave,ALTONA NORTH,VIC,3025,-37.82577,144.842758,$360 per week,3,1,2,House,0,360.0,"[-37.82577, 144.842758]",36
11131,16067697,44 coleridge circuit,WILLIAMS LANDING,VIC,3027,-37.8646965,144.737747,$490,4,2,3,House,0,490.0,"[-37.8646965, 144.737747]",22
11124,16078407,54 fantail crescent,WILLIAMS LANDING,VIC,3027,-37.8538055,144.734024,$495,4,2,2,House,0,495.0,"[-37.8538055, 144.734024]",22
11123,15993604,21 fantail crescent,WILLIAMS LANDING,VIC,3027,-37.8551064,144.735687,$465 pw,4,2,2,House,0,465.0,"[-37.8551064, 144.735687]",22
11122,16039373,12 australis drive,WILLIAMS LANDING,VIC,3027,-37.858593,144.741821,$490,4,2,2,House,0,490.0,"[-37.858593, 144.741821]",22
11138,16029619,207/2 clark street,WILLIAMS LANDING,VIC,3027,-37.8664055,144.742645,$380.00,2,1,1,Apartment / Unit / Flat,0,380.0,"[-37.8664055, 144.742645]",22
11135,16054066,61 williams landing blvd,WILLIAMS LANDING,VIC,3027,-37.8623428,144.75145,$440 weekly,3,2,2,House,0,440.0,"[-37.8623428, 144.75145]",22
11121,16049556,27 appleby,WILLIAMS LANDING,VIC,3027,-37.85991,144.75412,$435,4,2,2,House,0,435.0,"[-37.85991, 144.75412]",22
11129,16073635,13 draconis lane,WILLIAMS LANDING,VIC,3027,-37.8580475,144.754272,380 per week,3,2,2,Townhouse,0,380.0,"[-37.8580475, 144.754272]",22
11141,15172301,16 quimby street,WILLIAMS LANDING,VIC,3027,-37.8632164,144.750748,$470 Per Week,4,2,2,House,0,470.0,"[-37.8632164, 144.750748]",22
11136,16050300,34 australis drive,WILLIAMS LANDING,VIC,3027,-37.86035,144.742813,$435 per week,3,2,2,House,0,435.0,"[-37.86035, 144.742813]",22
11133,16056959,24 de havilland circuit,WILLIAMS LANDING,VIC,3027,-37.856163,144.744827,$500 Per Week,4,2,2,House,0,500.0,"[-37.856163, 144.744827]",22
5671,16079611,2/19 railway avenue,LAVERTON,VIC,3028,-37.8636246,144.775986,$360,2,1,1,House,0,360.0,"[-37.8636246, 144.775986]",99
5732,16075211,1 goble street,LAVERTON,VIC,3028,-37.8618851,144.769,$360 per week,3,1,2,House,0,360.0,"[-37.8618851, 144.769]",99
5748,12144253,5/1-3 bellin street,LAVERTON,VIC,3028,-37.8521843,144.776932,$420.00 per week,3,2,2,Apartment / Unit / Flat,0,420.0,"[-37.8521843, 144.776932]",99
5702,15919378,25 whitehead court,ALTONA MEADOWS,VIC,3028,-37.8719444,144.7716,$420 per week,3,1,2,House,0,420.0,"[-37.8719444, 144.7716]",99
5730,16077518,3/26-28 balmoral street south,ALTONA MEADOWS,VIC,3028,-37.8693733,144.765137,$320,2,1,1,Apartment / Unit / Flat,0,320.0,"[-37.8693733, 144.765137]",99
5655,15715053,6 williams road,LAVERTON,VIC,3028,-37.8604546,144.775772,$330,3,1,5,House,0,330.0,"[-37.8604546, 144.775772]",99
5719,16051392,2/64 talbot street,ALTONA MEADOWS,VIC,3028,-37.8708878,144.785324,$375,2,1,1,Apartment / Unit / Flat,0,375.0,"[-37.8708878, 144.785324]",99
5747,14248047,1/25 point cook road,SEABROOK,VIC,3028,-37.8733177,144.759567,$330 per week,2,1,1,Apartment / Unit / Flat,0,330.0,"[-37.8733177, 144.759567]",99
5666,15102515,1 jones court,LAVERTON,VIC,3028,-37.8509865,144.775986,$325 Per Week Until April 2022. Increase to $335 Per Week a,3,1,3,House,0,325.0,"[-37.8509865, 144.775986]",99
5687,15569461,6 high street,LAVERTON,VIC,3028,-37.8646,144.773621,$360,3,1,2,House,0,360.0,"[-37.8646, 144.773621]",99
5743,16064764,10 reddrop court,ALTONA MEADOWS,VIC,3028,-37.87863,144.773453,410 per week,4,2,2,House,0,410.0,"[-37.87863, 144.773453]",99
5716,16055520,13 tyquin street,LAVERTON,VIC,3028,-37.84761,144.779846,$470,3,2,1,House,0,470.0,"[-37.84761, 144.779846]",99
5674,16070967,6 butcher crescent,LAVERTON,VIC,3028,-37.8512154,144.772141,$330,3,1,1,House,0,330.0,"[-37.8512154, 144.772141]",99
5677,16065644,4/41-43 balaclave avenue,ALTONA MEADOWS,VIC,3028,-37.8744736,144.7823,$370 per week,2,1,1,House,0,370.0,"[-37.8744736, 144.7823]",99
5709,14110070,66 maher road,LAVERTON,VIC,3028,-37.8640671,144.767914,$340,3,1,2,House,0,340.0,"[-37.8640671, 144.767914]",99
5727,16035512,9 cole street,LAVERTON,VIC,3028,-37.85229,144.771179,$340.00 per week,3,1,2,House,0,340.0,"[-37.85229, 144.771179]",99
5742,16064913,10 walters court,ALTONA MEADOWS,VIC,3028,-37.87478,144.7723,$440 per week,3,2,0,House,0,440.0,"[-37.87478, 144.7723]",99
5715,16058105,1/172 merton street,ALTONA MEADOWS,VIC,3028,-37.8760223,144.776733,$355.00 weekly,2,1,1,Apartment / Unit / Flat,0,355.0,"[-37.8760223, 144.776733]",99
5656,15698257,32 woods street,LAVERTON,VIC,3028,-37.8618355,144.773438,300,3,1,1,House,0,300.0,"[-37.8618355, 144.773438]",99
5667,15043640,98 tyquin street,LAVERTON,VIC,3028,-37.855,144.778137,$320 Per Week,3,1,2,House,0,320.0,"[-37.855, 144.778137]",99
5662,15595055,9/161-165 railway avenue,LAVERTON,VIC,3028,-37.86697,144.762161,$330,2,1,2,Apartment / Unit / Flat,0,330.0,"[-37.86697, 144.762161]",99
5707,15778093,48 may avenue,ALTONA MEADOWS,VIC,3028,-37.8793221,144.772141,$340 per week,2,1,1,House,0,340.0,"[-37.8793221, 144.772141]",99
5688,15244434,31 ailsa street (back),ALTONA MEADOWS,VIC,3028,-37.86949,144.763031,$320,2,1,0,House,0,320.0,"[-37.86949, 144.763031]",99
5734,16073810,218/390 queen street,ALTONA MEADOWS,VIC,3028,-37.87195,144.778183,$390,2,2,1,Apartment / Unit / Flat,0,390.0,"[-37.87195, 144.778183]",99
5706,15807480,3/113-115 railway avenue,LAVERTON,VIC,3028,-37.86596,144.767426,$350 per week,2,1,1,House,0,350.0,"[-37.86596, 144.767426]",99
5695,16011459,16 mildenhall court,ALTONA MEADOWS,VIC,3028,-37.87423,144.784317,$400.00 weekly,4,2,1,House,0,400.0,"[-37.87423, 144.784317]",99
5673,16073560,2/39 powlett street,ALTONA MEADOWS,VIC,3028,-37.86839,144.781616,$360,2,1,1,Apartment / Unit / Flat,0,360.0,"[-37.86839, 144.781616]",99
5703,15835741,325 queen street,ALTONA MEADOWS,VIC,3028,-37.8730469,144.785645,$380 per week,3,1,2,House,0,380.0,"[-37.8730469, 144.785645]",99
5733,16073917,120/390 queen street,ALTONA MEADOWS,VIC,3028,-37.87195,144.778183,$395.00 per week,2,2,1,House,0,395.0,"[-37.87195, 144.778183]",99
5690,16034514,93 merton street,ALTONA MEADOWS,VIC,3028,-37.87287,144.7776,$390 Per Week,3,2,2,House,0,390.0,"[-37.87287, 144.7776]",99
5714,16061119,1 selwood place,ALTONA MEADOWS,VIC,3028,-37.8849335,144.774521,$420,3,1,2,House,0,420.0,"[-37.8849335, 144.774521]",99
5678,16064804,52 tyquin street,LAVERTON,VIC,3028,-37.85105,144.778946,$290,3,1,2,House,0,290.0,"[-37.85105, 144.778946]",99
5670,14841440,2 canonbury circle,SEABROOK,VIC,3028,-37.8801727,144.761581,$400 Per Week,3,2,2,House,0,400.0,"[-37.8801727, 144.761581]",99
5708,15425312,8 laird drive,ALTONA MEADOWS,VIC,3028,-37.87573,144.787323,$380,3,1,2,House,0,380.0,"[-37.87573, 144.787323]",99
5697,15997831,2 gazley court,ALTONA MEADOWS,VIC,3028,-37.8740768,144.7714,$360 per week,3,1,1,House,0,360.0,"[-37.8740768, 144.7714]",99
5659,15658347,11 spicer boulevard,ALTONA MEADOWS,VIC,3028,-37.8789063,144.767136,$350,3,1,3,House,0,350.0,"[-37.8789063, 144.767136]",99
5685,15854307,1/6 burke court,LAVERTON,VIC,3028,-37.86245,144.767654,$380,2,1,1,House,0,380.0,"[-37.86245, 144.767654]",99
5696,16005588,1/26 wackett street,LAVERTON,VIC,3028,-37.8535042,144.770157,$410 Per Week,3,2,1,Townhouse,0,410.0,"[-37.8535042, 144.770157]",99
5664,15483823,16 maher road,LAVERTON,VIC,3028,-37.8626251,144.773712,$295,3,1,0,House,0,295.0,"[-37.8626251, 144.773712]",99
5693,16018175,1b allen street,LAVERTON,VIC,3028,-37.8628578,144.769257,$440,3,2,1,House,0,440.0,"[-37.8628578, 144.769257]",99
5729,16079803,324a queen street,ALTONA MEADOWS,VIC,3028,-37.87339,144.784531,$430 per week,3,2,2,Townhouse,0,430.0,"[-37.87339, 144.784531]",99
5713,16061505,28 chirnside crescent,LAVERTON,VIC,3028,-37.84973,144.77861,$380 per week,3,1,2,House,0,380.0,"[-37.84973, 144.77861]",99
5746,15260061,127a alma avenue,LAVERTON,VIC,3028,-37.867794,144.7653,$325,2,1,1,Apartment / Unit / Flat,0,325.0,"[-37.867794, 144.7653]",99
5663,15532058,1 bruce street,LAVERTON,VIC,3028,-37.8660736,144.767136,$350 Per Week,3,1,1,House,0,350.0,"[-37.8660736, 144.767136]",99
5680,16053144,25 bladin street,LAVERTON,VIC,3028,-37.85032,144.775223,$325 per week,3,1,1,House,0,325.0,"[-37.85032, 144.775223]",99
5691,16023690,128 alma avenue,LAVERTON,VIC,3028,-37.8673859,144.765381,$490,3,2,1,House,0,490.0,"[-37.8673859, 144.765381]",99
5698,15996404,11 bladin street,LAVERTON,VIC,3028,-37.8492737,144.774368,$380,3,2,0,House,0,380.0,"[-37.8492737, 144.774368]",99
5720,16050166,5 lempriere court,ALTONA MEADOWS,VIC,3028,-37.8829765,144.7802,$380,3,2,2,House,0,380.0,"[-37.8829765, 144.7802]",99
5686,15833615,8 creswick street,LAVERTON,VIC,3028,-37.8552246,144.776031,$440,3,2,2,House,0,440.0,"[-37.8552246, 144.776031]",99
5654,15715242,52 tyquin street,LAVERTON,VIC,3028,-37.85105,144.778946,$340,3,1,0,House,0,340.0,"[-37.85105, 144.778946]",99
12,15400056,1/34 finchley park crescent,TARNEIT,VIC,3029,-37.8612328,144.663376,$350 pw,3,2,1,Apartment / Unit / Flat,0,350.0,"[-37.8612328, 144.663376]",264
117,15994153,39 sunbird crescent,HOPPERS CROSSING,VIC,3029,-37.86907,144.714569,$380,3,1,0,House,0,380.0,"[-37.86907, 144.714569]",264
235,16076596,31 chloe street,TARNEIT,VIC,3029,-37.8362,144.672226,$450,4,2,2,House,0,450.0,"[-37.8362, 144.672226]",264
49,16051598,17 alfred park drive,TARNEIT,VIC,3029,-37.8400345,144.699051,$425,3,2,2,House,0,425.0,"[-37.8400345, 144.699051]",264
212,16074018,15 codrington road,TRUGANINA,VIC,3029,-37.824688,144.7493,$400,3,2,1,House,0,400.0,"[-37.824688, 144.7493]",264
149,16051856,9 camelot drive,TARNEIT,VIC,3029,-37.84056,144.676712,$420,3,2,2,House,0,420.0,"[-37.84056, 144.676712]",264
30,15966474,2/7 excelsa rise,HOPPERS CROSSING,VIC,3029,-37.8564644,144.711975,$360,3,1,1,Apartment / Unit / Flat,0,360.0,"[-37.8564644, 144.711975]",264
90,16054170,18 mazel drive,TARNEIT,VIC,3029,-37.835453,144.683,$430 pw,4,2,2,House,0,430.0,"[-37.835453, 144.683]",264
87,16072803,31 lilyturf drive,TARNEIT,VIC,3029,-37.836338,144.685211,$450,3,2,2,House,0,450.0,"[-37.836338, 144.685211]",264
92,15503498,16 caulonia drive,TRUGANINA,VIC,3029,-37.7517166,144.677353,$350 pw,3,2,1,House,0,350.0,"[-37.7517166, 144.677353]",264
173,16061694,45 bayview crescent,HOPPERS CROSSING,VIC,3029,-37.87074,144.707809,$360 Per Week,3,2,1,House,0,360.0,"[-37.87074, 144.707809]",264
223,15689560,109 morris road,HOPPERS CROSSING,VIC,3029,-37.87566,144.701523,$380 per week,4,1,2,House,0,380.0,"[-37.87566, 144.701523]",264
20,16041224,51 clara avenue,TRUGANINA,VIC,3029,-37.760685,144.692566,$550,4,2,2,House,0,550.0,"[-37.760685, 144.692566]",264
254,16064763,97 marquands road,TRUGANINA,VIC,3029,-37.8444061,144.727631,$480,4,2,2,House,0,480.0,"[-37.8444061, 144.727631]",264
261,16053307,14 jura street,TRUGANINA,VIC,3029,-37.76158,144.690887,$400,3,2,2,House,0,400.0,"[-37.76158, 144.690887]",264
89,16061457,8 clearwood drive,TRUGANINA,VIC,3029,-37.84173,144.719177,$475PW/$2064,4,2,2,House,0,475.0,"[-37.84173, 144.719177]",264
155,16048055,15 bellvue drive,TRUGANINA,VIC,3029,-37.8409729,144.709656,$450,3,2,2,House,0,450.0,"[-37.8409729, 144.709656]",264
241,16032880,1/595 tarneit road,HOPPERS CROSSING,VIC,3029,-37.85552,144.668869,$330 pw,2,1,1,Apartment / Unit / Flat,0,330.0,"[-37.85552, 144.668869]",264
51,16046617,10 woodville park drive,HOPPERS CROSSING,VIC,3029,-37.87943,144.68924,$390.00 Per Week,4,2,2,House,0,390.0,"[-37.87943, 144.68924]",264
179,16057096,49 kondalilla drive,TRUGANINA,VIC,3029,-37.8378334,144.704849,$430,4,2,2,House,0,430.0,"[-37.8378334, 144.704849]",264
21,16039299,8 keats court,TRUGANINA,VIC,3029,-37.8533974,144.71669,$380 Per Week,3,2,4,House,0,380.0,"[-37.8533974, 144.71669]",264
37,16057177,103 penrose promenade,TARNEIT,VIC,3029,-37.835556,144.675018,$440,4,2,2,House,0,440.0,"[-37.835556, 144.675018]",264
214,16073678,5 bottlebrush drive,HOPPERS CROSSING,VIC,3029,-37.8602257,144.683533,$350.00 Per Week,3,2,1,House,0,350.0,"[-37.8602257, 144.683533]",264
146,15740489,11 elmhurst road,TRUGANINA,VIC,3029,-37.8440781,144.739212,$450,4,2,2,House,0,450.0,"[-37.8440781, 144.739212]",264
52,16045852,43 emperor pde,TARNEIT,VIC,3029,-37.849823,144.666962,$400,3,2,1,House,0,400.0,"[-37.849823, 144.666962]",264
59,16067763,4/23-25 baggott drive,HOPPERS CROSSING,VIC,3029,-37.87443,144.687042,$295 pw,2,1,1,House,0,295.0,"[-37.87443, 144.687042]",264
115,15997715,1/29 vanderbilt avenue,TRUGANINA,VIC,3029,-37.84533,144.724579,$370,3,1,1,House,0,370.0,"[-37.84533, 144.724579]",264
194,16067704,12 burdock walk,TRUGANINA,VIC,3029,-37.8203278,144.716812,$390,3,2,2,House,0,390.0,"[-37.8203278, 144.716812]",264
28,16006304,67 macedon street,HOPPERS CROSSING,VIC,3029,-37.8696556,144.706558,$340 pw,3,1,2,House,0,340.0,"[-37.8696556, 144.706558]",264
